ProductId,Gender,Category,SubCategory,ProductType,Colour,Usage,ProductTitle,Image,ImageURL
20267,Women,Footwear,Shoes,Heels,Black,Casual,Catwalk Women Casual Black Heels,20267.jpg,http://assets.myntassets.com/v1/images/style/properties/dedbae54d5a67c52c6b08cb832f50622_images.jpg
44722,Women,Footwear,Flip Flops,Flip Flops,Orange,Casual,Lotto Women Red & Orange Disco Holic Flip Flops,44722.jpg,http://assets.myntassets.com/v1/images/style/properties/Lotto-Women-Blue---Red-Disco-Holic-Flip-Flops_0eabb4ca00b0b575b10fa37c8c8bd4a0_images.jpg
22702,Women,Footwear,Shoes,Casual Shoes,Beige,Casual,Nike Women Beige Dunk High Casual Shoes,22702.jpg,http://assets.myntassets.com/v1/images/style/properties/072446b47aeccf5ef6837c6ec38dee0c_images.jpg
13045,Women,Footwear,Shoes,Flats,Maroon,Casual,Inc 5 Women Casual Maroon Sandals,13045.jpg,http://assets.myntassets.com/v1/images/style/properties/32d7552ec969da21fa44144d0feacd1b_images.jpg
55650,Women,Footwear,Shoes,Heels,Multi,Casual,Catwalk Women Multi-coloured Heels,55650.jpg,http://assets.myntassets.com/v1/images/style/properties/Catwalk-Women-Multi-coloured-Heels_be86b9c7d80ce88c557298beaad57be2_images.jpg
24633,Women,Footwear,Flip Flops,Flip Flops,Pink,Casual,ADIDAS Women Polka Pink Flip Flops,24633.jpg,http://assets.myntassets.com/v1/images/style/properties/33924b87c12a1b72deb3c8297cf9a72d_images.jpg
53137,Women,Footwear,Shoes,Flats,Brown,Casual,Catwalk Women Brown Sandals,53137.jpg,http://assets.myntassets.com/v1/images/style/properties/8e313b831ecb312d445cb49176d23b8f_images.jpg
47537,Women,Footwear,Shoes,Flats,Brown,Casual,Portia Women Brown Flats,47537.jpg,http://assets.myntassets.com/v1/images/style/properties/850fe0b3abd042bd9af245d22f884528_images.jpg
54120,Women,Footwear,Shoes,Flats,Beige,Casual,Rocia Women Beige Flats,54120.jpg,http://assets.myntassets.com/v1/images/style/properties/24f753782c9608794f668bb11e121a37_images.jpg
4147,Women,Footwear,Shoes,Sports Shoes,White,Sports,Nike Women Glide White Grey Shoe,4147.jpg,http://assets.myntassets.com/v1/images/style/properties/bcb241296d93b8198038571a64f99b97_images.jpg
43956,Women,Footwear,Sandal,Sports Sandals,Purple,Casual,Puma Women Purple Techno Sandals,43956.jpg,http://assets.myntassets.com/v1/images/style/properties/ab1244dde780b3a3275ff5ace796ecf3_images.jpg
49808,Women,Footwear,Flip Flops,Flip Flops,Blue,Casual,iPanema Women Blue Flip Flops,49808.jpg,http://assets.myntassets.com/v1/images/style/properties/de79d341584312b09b3af7968b5146f4_images.jpg
22539,Women,Footwear,Shoes,Heels,Brown,Casual,Inc.5  Women Grey Flats,22539.jpg,http://assets.myntassets.com/v1/images/style/properties/Inc5-Women-Brown-Casual-Sandals_b942bed0e0fe8a1bdebfe77e8d6014db_images.jpg
2629,Women,Footwear,Shoes,Flats,Black,Casual,Carlton London Women Four Strapped Black Sandal,2629.jpg,http://assets.myntassets.com/v1/images/style/properties/3c1282e51eb6c43ff789db59376f9c02_images.jpg
54129,Women,Footwear,Shoes,Heels,Beige,Casual,Rocia Women Beige Flats,54129.jpg,http://assets.myntassets.com/v1/images/style/properties/9f2acc54981dd59cff1ff4be9f0cc91f_images.jpg
44189,Women,Footwear,Flip Flops,Flip Flops,Pink,Casual,iPanema Women Pink Flip Flops,44189.jpg,http://assets.myntassets.com/v1/images/style/properties/e3361edd25f563df9fbd726877dd413d_images.jpg
57303,Women,Footwear,Shoes,Heels,Brown,Casual,Rocia Women Brown Wedges,57303.jpg,http://assets.myntassets.com/v1/images/style/properties/Rocia-Women-Brown-Sandals_3a40e00dee9152dc562fe36fca7553cc_images.jpg
11516,Women,Footwear,Shoes,Heels,Black,Casual,Catwalk Women Lifestyle Black Heels,11516.jpg,http://assets.myntassets.com/v1/images/style/properties/8dfd8801f1cdaa6b3a815f6f97f6dac7_images.jpg
49837,Women,Footwear,Flip Flops,Flip Flops,Blue,Casual,iPanema Women Blue Flip Flops,49837.jpg,http://assets.myntassets.com/v1/images/style/properties/7a1e785e8f20a59d8262680cfc1bc808_images.jpg
27074,Women,Footwear,Shoes,Flats,Blue,Casual,Catwalk Women Blue Casual Flats,27074.jpg,http://assets.myntassets.com/v1/images/style/properties/1dbabb93c7e0219a6ef095bb9317990b_images.jpg
2616,Women,Footwear,Shoes,Flats,Gold,Sports,Carlton London Women Gold Wedge Sandal,2616.jpg,http://assets.myntassets.com/v1/images/style/properties/9dc47ec74ce6e5a62d67cbcdbd89898d_images.jpg
35783,Women,Footwear,Shoes,Heels,Turquoise Blue,Casual,Enroute Women Turquoise Blue Flats,35783.jpg,http://assets.myntassets.com/v1/images/style/properties/4a41f184d3e88f812dc257f20d9e4846_images.jpg
22734,Women,Footwear,Shoes,Sports Shoes,Grey,Sports,Nike Women Grey Lunarglide +3 Sports Shoes,22734.jpg,http://assets.myntassets.com/v1/images/style/properties/a76c2bf247061dd389cf6ce4d8212dae_images.jpg
34651,Women,Footwear,Shoes,Sports Shoes,Black,Sports,Fila Women Top Fuel Black Sports Shoes,34651.jpg,http://assets.myntassets.com/v1/images/style/properties/36a0eb09cbb983a3b0b1102e24e36391_images.jpg
46615,Women,Footwear,Shoes,Heels,Red,Casual,Catwalk Women Red Flats,46615.jpg,http://assets.myntassets.com/v1/images/style/properties/8c496e85f70eeb3c63e5a68fb1500f55_images.jpg
30695,Women,Footwear,Shoes,Flats,Bronze,Casual,Catwalk Women Bronze toned Sandals,30695.jpg,http://assets.myntassets.com/v1/images/style/properties/Catwalk-Women-Casual-Brown-Sandals_59455438ca287eef7a3bffc3ee185dae_images.jpg
43367,Women,Footwear,Shoes,Flats,Black,Casual,Reebok Women Black Casual Shoes,43367.jpg,http://assets.myntassets.com/v1/images/style/properties/a15c48c3e83270df6c47a1f3bc40481b_images.jpg
10292,Women,Footwear,Shoes,Heels,Brown,Casual,Clarks Women Brown Leather Heels,10292.jpg,http://assets.myntassets.com/v1/images/style/properties/Clarks-Women-Dolphin-Splash-Leather-Silver-Sandals_e55a6fa02cca3f6b6f3fa750619911d4_images.jpg
50784,Women,Footwear,Shoes,Heels,Cream,Casual,Clarks Women Cream Coloured Onslow Beat Leather Wedges,50784.jpg,http://assets.myntassets.com/v1/images/style/properties/Clarks-Women-Cream-Coloured-Onslow-Beat-Leather-Wedges_d54ef67b1f4c7d4098230de69bc07b16_images.jpg
2888,Women,Footwear,Shoes,Heels,Brown,Casual,Catwalk Women Wedding Heeled Bronze Heels,2888.jpg,http://assets.myntassets.com/v1/images/style/properties/099e8242ba7479b2eca56824293bbfb2_images.jpg
15526,Women,Footwear,Shoes,Heels,Brown,Casual,Rockport Women Jeanie Oneband Brown Flats,15526.jpg,http://assets.myntassets.com/v1/images/style/properties/206ca2bfdecb0cefc8785c43697feda1_images.jpg
54116,Women,Footwear,Shoes,Heels,Maroon,Casual,Rocia Women Maroon Sandals,54116.jpg,http://assets.myntassets.com/v1/images/style/properties/6cf3168e7917dac9509f4a01ab3ad86d_images.jpg
23878,Women,Footwear,Shoes,Casual Shoes,Green,Casual,Fila Women Sleeker Green Check Casual Shoes,23878.jpg,http://assets.myntassets.com/v1/images/style/properties/Fila-Women-Sleeker-Green-Check-Casual-Shoes_e76128696b560d502836137def0216a4_images.jpg
12703,Women,Footwear,Shoes,Sports Shoes,White,Sports,Nike Women Downshifter White Sports Shoes,12703.jpg,http://assets.myntassets.com/v1/images/style/properties/8134f87644fb5617381cc4657f69ab51_images.jpg
53757,Women,Footwear,Shoes,Sports Shoes,White,Sports,Puma Women Speeder Wns Ind White Sports Shoes,53757.jpg,http://assets.myntassets.com/v1/images/style/properties/Puma-Women-White-Sports-Shoes_4b0310657932f48364fbe27ecbece28b_images.jpg
27080,Women,Footwear,Shoes,Heels,Silver,Casual,Catwalk Women Silver Flats,27080.jpg,http://assets.myntassets.com/v1/images/style/properties/e1fc1c55ab477c25864c495c536e30a8_images.jpg
45400,Women,Footwear,Shoes,Flats,Maroon,Casual,Rocia Women Maroon Sandals,45400.jpg,http://assets.myntassets.com/v1/images/style/properties/40fe64867f1f024c161b7f99ec89492f_images.jpg
53139,Women,Footwear,Shoes,Heels,Blue,Casual,Catwalk Women Blue & White Sandals,53139.jpg,http://assets.myntassets.com/v1/images/style/properties/cb562c3a3872048ca5c6f54df98c815c_images.jpg
16995,Women,Footwear,Sandal,Sports Sandals,Black,Casual,Rocia Women Casual Black Sandal,16995.jpg,http://assets.myntassets.com/v1/images/style/properties/2e68ca2646690a4bf4ed092bf44cc6df_images.jpg
47539,Women,Footwear,Shoes,Flats,White,Casual,Portia Women White Flats,47539.jpg,http://assets.myntassets.com/v1/images/style/properties/efcdd282e627cfc454c18574a5c92bf0_images.jpg
56679,Women,Footwear,Shoes,Heels,Brown,Casual,Portia Women Brown Sandals,56679.jpg,http://assets.myntassets.com/v1/images/style/properties/Portia-Women-Brown-Sandals_9166ae19bcc8714cf5ee6d198b6b6ac0_images.jpg
4149,Women,Footwear,Shoes,Sports Shoes,White,Sports,Nike Women Free White Pink Shoe,4149.jpg,http://assets.myntassets.com/v1/images/style/properties/9eb4ad2705fa944b8ffcbee87922bafe_images.jpg
8542,Women,Footwear,Flip Flops,Flip Flops,Black,Casual,Crocs Women Abf Single Flip Slippers,8542.jpg,http://assets.myntassets.com/v1/images/style/properties/09118611ddca6a40290b7edb969da97e_images.jpg
43951,Women,Footwear,Shoes,Heels,Bronze,Casual,Catwalk Women Bronze Heels,43951.jpg,http://assets.myntassets.com/v1/images/style/properties/5bcda26c4c324bcbca51b16ff6f377e5_images.jpg
14438,Women,Footwear,Shoes,Heels,Yellow,Casual,Enroute Women Casual Yellow Heels,14438.jpg,http://assets.myntassets.com/v1/images/style/properties/169f5d5f1c94f6ae8b51fe18e30cd86d_images.jpg
3505,Women,Footwear,Shoes,Casual Shoes,White,Casual,ADIDAS Women Adi Light White Fresh Shoe,3505.jpg,http://assets.myntassets.com/v1/images/style/properties/d0746f8615346b3fda0b4e178eee0f71_images.jpg
45407,Women,Footwear,Shoes,Flats,Brown,Casual,Rocia Women Brown Sandals,45407.jpg,http://assets.myntassets.com/v1/images/style/properties/5063cda2d8e629f4936f0a879f8b8d7b_images.jpg
4512,Women,Footwear,Shoes,Sports Shoes,Grey,Sports,Lotto Women Osaka Grey Violet Shoe,4512.jpg,http://assets.myntassets.com/v1/images/style/properties/ca70f3039d167c2b161e684a4ceb0b96_images.jpg
54111,Women,Footwear,Shoes,Heels,Copper,Casual,Rocia Women Copper Flats,54111.jpg,http://assets.myntassets.com/v1/images/style/properties/Rocia-Women-Copper-Sandals_9db3fcf4e551ffda644f052be7d5c4b2_images.jpg
50783,Women,Footwear,Shoes,Heels,Black,Casual,Clarks Women Black Onslow Beat Leather Wedges,50783.jpg,http://assets.myntassets.com/v1/images/style/properties/Clarks-Women-Black-Onslow-Beat-Leather-Wedges_47a35388dd38302fd2a81b21eb60399d_images.jpg
46612,Women,Footwear,Shoes,Heels,Brown,Casual,Catwalk Women Brown Wedges,46612.jpg,http://assets.myntassets.com/v1/images/style/properties/7ff58c3f7c1e8b1b7966cc4600c6c38a_images.jpg
30692,Women,Footwear,Shoes,Heels,Brown,Casual,Catwalk Women Brown Heels,30692.jpg,http://assets.myntassets.com/v1/images/style/properties/0858c71bc7adc664325643bf8bf8639f_images.jpg
35784,Women,Footwear,Shoes,Flats,Black,Casual,Enroute Women Black Shoes,35784.jpg,http://assets.myntassets.com/v1/images/style/properties/35b7eb39a80600b68e50f9e409b5c053_images.jpg
57304,Women,Footwear,Shoes,Heels,Brown,Casual,Rocia Women Brown Wedges,57304.jpg,http://assets.myntassets.com/v1/images/style/properties/Rocia-Women-Brown-Sandals_2f5eb8becdac0a5fe7238acde097614e_images.jpg
11511,Women,Footwear,Shoes,Flats,Gold,Casual,Catwalk Women Lifestyle Gold Toned Ballerinas,11511.jpg,http://assets.myntassets.com/v1/images/style/properties/09f49fced9f3a34e970cca2e5023d775_images.jpg
22501,Women,Footwear,Shoes,Casual Shoes,Beige,Casual,Catwalk Women Beige Casual Shoes,22501.jpg,http://assets.myntassets.com/v1/images/style/properties/b776b5230e4eb87f82489058951e8a02_images.jpg
49830,Women,Footwear,Flip Flops,Flip Flops,Pink,Casual,iPanema Women Pink Flip Flops,49830.jpg,http://assets.myntassets.com/v1/images/style/properties/0e09a17a32012683b88de656e14b24e2_images.jpg
2611,Women,Footwear,Shoes,Heels,Gold,Casual,Carlton London Women Stylish Gold Flats,2611.jpg,http://assets.myntassets.com/v1/images/style/properties/aa9703a664cfc1493cc14a0eab2af64b_images.jpg
56878,Women,Footwear,Shoes,Heels,Silver,Casual,HM Women Silver Heels,56878.jpg,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Silver-Sandals_ee76b1f1e0e757625ad45e872068b6f4_images.jpg
3135,Women,Footwear,Shoes,Heels,Gold,Casual,Catwalk Women Heeded Golden Strap Black Heels,3135.jpg,http://assets.myntassets.com/v1/images/style/properties/33297561a7540d13c77164a3bbe276e4_images.jpg
17010,Women,Footwear,Shoes,Heels,Brown,Formal,Rocia Women Brown Heels,17010.jpg,http://assets.myntassets.com/v1/images/style/properties/60e3d082318b4e95c6f070746e0bbe5d_images.jpg
6447,Women,Footwear,Flip Flops,Flip Flops,Black,Casual,Lotto Women's Cross Color Black Pink Flip Flop,6447.jpg,http://assets.myntassets.com/v1/images/style/properties/51fa3d647626db62f8e1b2b22aee9dbd_images.jpg
7595,Women,Footwear,Shoes,Sports Shoes,Blue,Sports,Nike Women Ten Blue White Shoe,7595.jpg,http://assets.myntassets.com/v1/images/style/properties/b3f3d37c936ee1b487eb6ed3ef399e0b_images.jpg
13682,Women,Footwear,Shoes,Sports Shoes,Silver,Sports,ADIDAS Women Duramo 3 Sports Shoes,13682.jpg,http://assets.myntassets.com/v1/images/style/properties/a093d548a48c66109f2520ac8684eeb3_images.jpg
54145,Women,Footwear,Shoes,Heels,Brown,Casual,Rocia Women Brown Flats,54145.jpg,http://assets.myntassets.com/v1/images/style/properties/Rocia-Women-Brown-Sandals_ecbfd31801ed7f8daffc1fcecb3f94f1_images.jpg
47552,Women,Footwear,Shoes,Heels,Brown,Casual,Portia Women Brown Heels,47552.jpg,http://assets.myntassets.com/v1/images/style/properties/5bca367c155dd8ff995cd8b3d345ba4a_images.jpg
39579,Women,Footwear,Shoes,Heels,Multi,Casual,Catwalk Women Multi Colour Flats,39579.jpg,http://assets.myntassets.com/v1/images/style/properties/8cb2555ca0cb804a80576369d26d6031_images.jpg
6681,Women,Footwear,Shoes,Sports Shoes,White,Sports,Nike Women's Izanami White Blue Shoe,6681.jpg,http://assets.myntassets.com/v1/images/style/properties/a51cf697cc238b92eb39dc644a97fb7e_images.jpg
14453,Women,Footwear,Shoes,Heels,Black,Casual,Enroute Women Casual Black Flats,14453.jpg,http://assets.myntassets.com/v1/images/style/properties/bdbebe341830b60f18a4464dadc45e30_images.jpg
13212,Women,Footwear,Shoes,Sports Shoes,Grey,Sports,ASICS Women Gel Spree Running Grey Sports Shoes,13212.jpg,http://assets.myntassets.com/v1/images/style/properties/f326f51e5e2d7e6902bd69c18da288d6_images.jpg
50175,Women,Footwear,Shoes,Flats,Black,Casual,Rocia Women Black & Brown Flats,50175.jpg,http://assets.myntassets.com/v1/images/style/properties/Rocia-Women-Black---Brown-Flats_8cf9dbde80372cebd510a6d166be4272_images.jpg
5460,Women,Footwear,Shoes,Sports Shoes,Black,Sports,Nike Women's Double Team Lite Black Shoe,5460.jpg,http://assets.myntassets.com/v1/images/style/properties/7d5a4f837bfcef7b59a8dfe6ee27107e_images.jpg
55635,Women,Footwear,Shoes,Heels,Gold,Casual,Catwalk Women Gold Heels,55635.jpg,http://assets.myntassets.com/v1/images/style/properties/Catwalk-Women-Gold-Heels_b2ca0800dabb479e7b51cd4921bda724_images.jpg
40748,Women,Footwear,Flip Flops,Flip Flops,Pink,Casual,Roxy Women Pink Flip Flops,40748.jpg,http://assets.myntassets.com/v1/images/style/properties/20ec2e34e60023159c80f0e02375c688_images.jpg
38652,Women,Footwear,Shoes,Casual Shoes,Black,Casual,Nike Women Double Team Lite Black Shoes,38652.jpg,http://assets.myntassets.com/v1/images/style/properties/c12db15b9443c0d5180bfd8ed70cf71e_images.jpg
33088,Women,Footwear,Shoes,Heels,Gold,Casual,Catwalk Women Gold Flats,33088.jpg,http://assets.myntassets.com/v1/images/style/properties/ca819fc95ae22193255179d3af2981ba_images.jpg
9054,Women,Footwear,Shoes,Sports Shoes,White,Sports,ADIDAS Women Duramo 3 White Sports Shoes,9054.jpg,http://assets.myntassets.com/v1/images/style/properties/aa9d54ae49bdc357115fff779ec6475e_images.jpg
6820,Women,Footwear,Flip Flops,Flip Flops,Green,Casual,Timberland Women's Estela Umbrella Green Flip Flop,6820.jpg,http://assets.myntassets.com/v1/images/style/properties/a47da3c53d5f77a0f7b968a117e7419e_images.jpg
12905,Women,Footwear,Shoes,Casual Shoes,Purple,Casual,Puma Women Casual Purple Casual Shoes,12905.jpg,http://assets.myntassets.com/v1/images/style/properties/d753a75fd807397060c3c61bfc20d841_images.jpg
59033,Women,Footwear,Shoes,Heels,Black,Casual,Carlton London Women Black Heels,59033.jpg,http://assets.myntassets.com/v1/images/style/properties/Carlton-London-Women-Black-Sandals_820c53e936db176f74c91934004351ab_images.jpg
4579,Women,Footwear,Shoes,Sports Shoes,Blue,Sports,Nike Women Zoo Blue Shoe,4579.jpg,http://assets.myntassets.com/v1/images/style/properties/032b2806e0ea06a222d748df28f59c0b_images.jpg
17679,Women,Footwear,Shoes,Heels,Pink,Casual,Catwalk Women Buckel Pink Flats,17679.jpg,http://assets.myntassets.com/v1/images/style/properties/99aec11d34cfacfdedf25c73a90bcf9c_images.jpg
8172,Women,Footwear,Shoes,Heels,Blue,Casual,Catwalk Women Slim Casual Beige Wedges,8172.jpg,http://assets.myntassets.com/v1/images/style/properties/e40d51ebe4f7acdddf51a52d1d1c9d36_images.jpg
58327,Women,Footwear,Flip Flops,Flip Flops,Lavender,Casual,Lotto Women Lavender Flip Flops,58327.jpg,http://assets.myntassets.com/v1/images/style/properties/Lotto-Women-Lavender-Flip-Flops_4279f0d9df8add7ef58544f5bf6a7d6d_images.jpg
31941,Women,Footwear,Shoes,Casual Shoes,Grey,Casual,Nike Women Air Rift Grey Shoes,31941.jpg,http://assets.myntassets.com/v1/images/style/properties/19f177649332e72d83f7f02e5e78c309_images.jpg
47599,Women,Footwear,Shoes,Flats,Brown,Casual,Portia Women Black Flats,47599.jpg,http://assets.myntassets.com/v1/images/style/properties/3be71d4422b473a751afeb01be92a050_images.jpg
55632,Women,Footwear,Shoes,Heels,Black,Casual,Catwalk Women Black Flats,55632.jpg,http://assets.myntassets.com/v1/images/style/properties/Catwalk-Women-Black-Sandals_bf5464138d32b2f25aeab5ffc8ce911e_images.jpg
13027,Women,Footwear,Shoes,Heels,Gold,Casual,Inc 5 Women Casual Gold Flats,13027.jpg,http://assets.myntassets.com/v1/images/style/properties/9d70af39b13503d1ae27c581dc5e711d_images.jpg
50172,Women,Footwear,Shoes,Flats,Green,Casual,Rocia Women Multi- Coloured Shoes,50172.jpg,http://assets.myntassets.com/v1/images/style/properties/aac4ddede8d0c5c6763ba65718f41f53_images.jpg
14454,Women,Footwear,Shoes,Heels,Taupe,Casual,Enroute Women Casual Taupe Casual Heels,14454.jpg,http://assets.myntassets.com/v1/images/style/properties/4cc0bb7fe95fc7f26cb44505c85a91a3_images.jpg
49609,Women,Footwear,Shoes,Heels,Brown,Casual,Catwalk Women Brown Heels,49609.jpg,http://assets.myntassets.com/v1/images/style/properties/b68b16688c3b65b0b656998b57c129ee_images.jpg
22304,Women,Footwear,Shoes,Heels,Beige,Casual,Inc. 5 Women Casual Beige Heels,22304.jpg,http://assets.myntassets.com/v1/images/style/properties/068814d4601476ad9c74701a23ec8df0_images.jpg
54142,Women,Footwear,Shoes,Heels,Beige,Casual,Rocia Women Beige Sandals,54142.jpg,http://assets.myntassets.com/v1/images/style/properties/bb5014984faaf2938d1437ca0b60bd73_images.jpg
42027,Women,Footwear,Shoes,Sports Shoes,Black,Sports,ADIDAS Women Sukoi Black Sports Shoes,42027.jpg,http://assets.myntassets.com/v1/images/style/properties/b5de9da8f9bbf7965d90e8ae1e9b3663_images.jpg
6672,Women,Footwear,Shoes,Casual Shoes,White,Casual,Nike Women Dunk Skinny White Red Shoe,6672.jpg,http://assets.myntassets.com/v1/images/style/properties/4ecb0e621e97418a9ee80ff29ef2ef7d_images.jpg
47555,Women,Footwear,Shoes,Heels,White,Casual,Portia Women White Heels,47555.jpg,http://assets.myntassets.com/v1/images/style/properties/da93dba6ebb166f3dd18f30f534bc486_images.jpg
15740,Women,Footwear,Shoes,Sports Shoes,Grey,Sports,Nike Women Air Relentless Grey Sports Shoes,15740.jpg,http://assets.myntassets.com/v1/images/style/properties/1d8cf73c6bfc5a83421481a1196cc6a5_images.jpg
17017,Women,Footwear,Shoes,Flats,Black,Casual,Rocia Women Casual Brown Sandal,17017.jpg,http://assets.myntassets.com/v1/images/style/properties/89ecaa554ef5971e55812242be4559fe_images.jpg
11925,Women,Footwear,Shoes,Flats,Black,Casual,Skechers Women Tone Black Sandals,11925.jpg,http://assets.myntassets.com/v1/images/style/properties/5d26668b07d34a65677b9c6c4d82d822_images.jpg
41669,Women,Footwear,Shoes,Heels,Silver,Casual,Catwalk Women Silver Heels,41669.jpg,http://assets.myntassets.com/v1/images/style/properties/a87cc5ed84c4882d76413571787cad2f_images.jpg
8175,Women,Footwear,Shoes,Heels,Brown,Casual,Catwalk Women Casual Brown Flats,8175.jpg,http://assets.myntassets.com/v1/images/style/properties/c32d92cfa4fabaf752b3d929ff79d5d6_images.jpg
13018,Women,Footwear,Shoes,Heels,Black,Casual,Inc 5 Women Casual Black Flats,13018.jpg,http://assets.myntassets.com/v1/images/style/properties/60dd7beeb5534ae0f17444fa881d660e_images.jpg
6827,Women,Footwear,Sandal,Sports Sandals,Blue,Casual,Timberland Women Belle Isld Boat Ball Black Floater,6827.jpg,http://assets.myntassets.com/v1/images/style/properties/468d414176b2a65b65828a6e55fd14d3_images.jpg
12902,Women,Footwear,Shoes,Casual Shoes,Black,Casual,Puma Women Cabana Racer SL Black Casual Shoes,12902.jpg,http://assets.myntassets.com/v1/images/style/properties/9a21651232a16df52462ed7660e14d9c_images.jpg
59034,Women,Footwear,Shoes,Heels,Bronze,Casual,Carlton London Women Black Heels,59034.jpg,http://assets.myntassets.com/v1/images/style/properties/Carlton-London-Women-Metallic-Sandals_d97a32a4ac867365094f09ccb3b963de_images.jpg
35378,Women,Footwear,Shoes,Heels,Green,Casual,Senorita Women Green Flats,35378.jpg,http://assets.myntassets.com/v1/images/style/properties/aec586d0742698b27a2864aeedd7d69d_images.jpg
14462,Women,Footwear,Shoes,Heels,Gold,Casual,Enroute Women Casual Gold Peep Toes,14462.jpg,http://assets.myntassets.com/v1/images/style/properties/0891eaff0d01d7d8bc0dcc90b1e081ee_images.jpg
47597,Women,Footwear,Shoes,Heels,Beige,Casual,Portia Women Beige Wedges,47597.jpg,http://assets.myntassets.com/v1/images/style/properties/b9d7756f04a27888de7e317c9f568b6c_images.jpg
13475,Women,Footwear,Shoes,Flats,Brown,Casual,Rocia Women Brown Flats,13475.jpg,http://assets.myntassets.com/v1/images/style/properties/1c1abbca930c28db88190a7fb767246b_images.jpg
17683,Women,Footwear,Shoes,Casual Shoes,Black,Casual,Catwalk Women Ballerina Black Casual Shoe,17683.jpg,http://assets.myntassets.com/v1/images/style/properties/bb7e45c6483b9a37f921ca73048cd116_images.jpg
15312,Women,Footwear,Sandal,Sports Sandals,Blue,Casual,ADIDAS Women Neo Feather Blue Sandals,15312.jpg,http://assets.myntassets.com/v1/images/style/properties/38b54d2fd34312785fd069bdb6c35f2a_images.jpg
24455,Women,Footwear,Shoes,Sports Shoes,White,Casual,Nike Women Court Majestic White Shoes,24455.jpg,http://assets.myntassets.com/v1/images/style/properties/ef7b2fd109231d01262e4c595dd3f870_images.jpg
17677,Women,Footwear,Shoes,Heels,Tan,Casual,Catwalk Women Weaved Strap Tan Flats,17677.jpg,http://assets.myntassets.com/v1/images/style/properties/53e38e41bb93f3043ff1e7735c605f2d_images.jpg
15544,Women,Footwear,Shoes,Heels,Black,Casual,Catwalk Women Casual Black Heels,15544.jpg,http://assets.myntassets.com/v1/images/style/properties/c40a47808b4f1f9d993743a572881a5d_images.jpg
6644,Women,Footwear,Shoes,Sports Shoes,White,Sports,Nike Women Transform III IN White Shoe,6644.jpg,http://assets.myntassets.com/v1/images/style/properties/c545a6cf4591c54228e1bac68234c148_images.jpg
47563,Women,Footwear,Shoes,Heels,Black,Casual,Portia Women Black Sandals,47563.jpg,http://assets.myntassets.com/v1/images/style/properties/Portia-Women-Black-Sandals_f19a083c3db3802c690af0d3e2b6cbfd_images.jpg
13481,Women,Footwear,Shoes,Flats,Black,Casual,Rocia Women Black Flats,13481.jpg,http://assets.myntassets.com/v1/images/style/properties/6afd5f6576cb3f66b170b56fcd248eaf_images.jpg
17021,Women,Footwear,Shoes,Flats,Black,Casual,Rocia Women Casual Black Sandal,17021.jpg,http://assets.myntassets.com/v1/images/style/properties/266a1f4e0c4148415bf09dc1f2b6fc87_images.jpg
33086,Women,Footwear,Shoes,Heels,Red,Casual,Catwalk Women Red Flats,33086.jpg,http://assets.myntassets.com/v1/images/style/properties/c83107a94b6e70bd13a0d705e3bab826_images.jpg
46822,Women,Footwear,Shoes,Heels,Multi,Casual,Catwalk Women Multicoloured Heels,46822.jpg,http://assets.myntassets.com/v1/images/style/properties/1b785de656d1888c3166afd572d06564_images.jpg
56882,Women,Footwear,Shoes,Heels,Red,Casual,HM Women Red Heels,56882.jpg,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Red-Sandals_2d74cdc7ea790cb6927acda0bacdb7cd_images.jpg
39577,Women,Footwear,Shoes,Heels,Pink,Casual,Catwalk Women Pink Flats,39577.jpg,http://assets.myntassets.com/v1/images/style/properties/2b71c5f8cdb335be074ea1b91fd3ccad_images.jpg
49600,Women,Footwear,Shoes,Heels,White,Casual,Catwalk Women White Flats,49600.jpg,http://assets.myntassets.com/v1/images/style/properties/569ae45b0735189f09a9c4a81606cd4d_images.jpg
13678,Women,Footwear,Shoes,Sports Shoes,Silver,Sports,ADIDAS Women Blazer Sports Shoes,13678.jpg,http://assets.myntassets.com/v1/images/style/properties/beb28bff25af12c806f7d7044412f64e_images.jpg
43934,Women,Footwear,Shoes,Heels,Black,Casual,Catwalk Women Black Heels,43934.jpg,http://assets.myntassets.com/v1/images/style/properties/e0517fdd08acd536f2935832a1081ee8_images.jpg
39583,Women,Footwear,Shoes,Heels,Red,Casual,Catwalk Women Red Flats,39583.jpg,http://assets.myntassets.com/v1/images/style/properties/f79912503e091e645cc5ad89e3746257_images.jpg
6449,Women,Footwear,Flip Flops,Flip Flops,Black,Casual,Lotto Women's Cross Color Beige Black Flip Flop,6449.jpg,http://assets.myntassets.com/v1/images/style/properties/60da15fbf50ec5d120d4abb342f11644_images.jpg
18600,Women,Footwear,Shoes,Flats,Grey,Casual,Puma Women Roque Grey Sandals,18600.jpg,http://assets.myntassets.com/v1/images/style/properties/2341afa6401c16203f3a0b9b4f850e62_images.jpg
4548,Women,Footwear,Shoes,Sports Shoes,Black,Sports,Nike Women Sweet AC Black Shoe,4548.jpg,http://assets.myntassets.com/v1/images/style/properties/d7a462a4923cea56cad4189996452b11_images.jpg
